Nodo1,Nodo2,Datos
504,1285,{'latencia': 23.67607366207277}
504,1427,{'latencia': 32.166174132785585}
504,927,{'latencia': 19.004144626196556}
504,1350,{'latencia': 98.7872230886492}
504,1062,{'latencia': 91.71576312239381}
504,847,{'latencia': 74.46584044352889}
504,603,{'latencia': 47.98200257349536}
504,1477,{'latencia': 52.068300283347284}
504,1279,{'latencia': 19.400302205423646}
504,963,{'latencia': 86.55351292573904}
504,1165,{'latencia': 33.566394290652674}
504,857,{'latencia': 64.1345815257317}
504,935,{'latencia': 62.31523617689443}
504,1325,{'latencia': 17.927112048436463}
504,791,{'latencia': 12.879731306199137}
504,683,{'latencia': 66.95086373385621}
504,1349,{'latencia': 81.19936573690015}
504,1220,{'latencia': 93.595015678064}
504,1417,{'latencia': 1.350789883441868}
504,548,{'latencia': 53.01245878014467}
504,1476,{'latencia': 24.115715746349476}
504,874,{'latencia': 8.890376283086994}
504,780,{'latencia': 78.77235308331275}
504,1472,{'latencia': 22.712325478008125}
504,733,{'latencia': 16.210340212113124}
504,1405,{'latencia': 47.21032071931795}
504,952,{'latencia': 70.79538507607576}
505,1206,{'latencia': 94.02828980855563}
505,1075,{'latencia': 75.78457653207865}
505,1120,{'latencia': 48.956752096037626}
505,1057,{'latencia': 14.569810226197408}
505,699,{'latencia': 95.64662684922692}
505,1461,{'latencia': 3.838727446799452}
505,1199,{'latencia': 10.57375231415281}
505,770,{'latencia': 7.220552795969174}
505,1490,{'latencia': 72.57945711469159}
505,1277,{'latencia': 27.16464533583209}
505,857,{'latencia': 76.51041589067984}
505,514,{'latencia': 73.76826563094714}
505,941,{'latencia': 73.03618976212032}
505,1213,{'latencia': 31.249890969126824}
505,878,{'latencia': 68.12520959109806}
505,992,{'latencia': 22.253700363893266}
505,999,{'latencia': 17.107746018241624}
505,912,{'latencia': 25.20500162599919}
505,879,{'latencia': 44.92880449946029}
505,737,{'latencia': 83.1210887063756}
505,1390,{'latencia': 53.94241577206951}
505,550,{'latencia': 58.08444453268997}
505,809,{'latencia': 86.91865995969202}
505,583,{'latencia': 25.122598977534714}
505,606,{'latencia': 21.004722818534027}
505,1412,{'latencia': 90.42577172082633}
505,993,{'latencia': 4.614600545521034}
505,679,{'latencia': 11.206076005035287}
505,1392,{'latencia': 61.30588455850544}
505,1476,{'latencia': 80.23962536209015}
505,1056,{'latencia': 31.93200004241753}
505,532,{'latencia': 34.476741310619836}
505,1270,{'latencia': 38.80564850406897}
505,1038,{'latencia': 91.64574989955126}
505,620,{'latencia': 50.48800903008423}
505,1473,{'latencia': 64.79516850330022}
505,508,{'latencia': 71.59115816534941}
505,601,{'latencia': 59.08273675075056}
505,1427,{'latencia': 69.25584469011015}
505,658,{'latencia': 83.51458313048168}
505,1398,{'latencia': 88.99372413973536}
505,665,{'latencia': 90.33284591571957}
505,818,{'latencia': 81.32472737517237}
505,1336,{'latencia': 99.58504624454947}
505,773,{'latencia': 44.27474590563005}
505,1448,{'latencia': 48.56629181727916}
505,815,{'latencia': 54.6177659737922}
505,651,{'latencia': 21.801171271848354}
505,852,{'latencia': 30.81568081424198}
505,559,{'latencia': 16.145204460221}
505,608,{'latencia': 67.27114564115281}
505,654,{'latencia': 38.65714130643152}
506,1336,{'latencia': 65.88535126495402}
506,1331,{'latencia': 22.368278533185006}
506,1182,{'latencia': 12.985546824738304}
506,868,{'latencia': 54.726918153428386}
506,622,{'latencia': 31.619417992597363}
506,1477,{'latencia': 20.319806418684603}
506,638,{'latencia': 30.091182953887596}
506,514,{'latencia': 64.04584134192883}
506,1360,{'latencia': 36.02366591627401}
506,1425,{'latencia': 47.400156015215934}
506,1184,{'latencia': 16.599699653418938}
506,650,{'latencia': 25.190240381870325}
506,746,{'latencia': 51.188098938131525}
506,1091,{'latencia': 62.040444693089874}
506,1006,{'latencia': 69.13511742076336}
506,906,{'latencia': 97.40900235671997}
506,754,{'latencia': 86.47128664026705}
506,1226,{'latencia': 53.99719657870171}
506,1250,{'latencia': 66.32571080043937}
506,1465,{'latencia': 43.904335081041935}
506,734,{'latencia': 9.731102645220584}
506,1306,{'latencia': 14.874429750522008}
506,823,{'latencia': 59.4545309631738}
506,1072,{'latencia': 27.382553774419453}
506,931,{'latencia': 70.70480050263036}
506,796,{'latencia': 54.262680202822594}
506,1448,{'latencia': 36.67032782348599}
506,1112,{'latencia': 9.302396003680308}
506,903,{'latencia': 57.76842415691608}
506,1259,{'latencia': 94.44900755703375}
506,691,{'latencia': 88.49931761347136}
506,603,{'latencia': 38.766339587518644}
506,976,{'latencia': 83.07264846859584}
506,601,{'latencia': 37.470571226837805}
506,800,{'latencia': 82.72401678292844}
506,1253,{'latencia': 29.758582846784446}
506,558,{'latencia': 1.9602372755936863}
506,1174,{'latencia': 98.61956967994054}
506,1214,{'latencia': 52.90097976297105}
506,1039,{'latencia': 4.383515058609477}
506,590,{'latencia': 19.245940109282287}
506,1096,{'latencia': 56.44332529322024}
507,854,{'latencia': 98.2209506425545}
507,741,{'latencia': 49.87686378022157}
507,1487,{'latencia': 42.37788687881156}
507,740,{'latencia': 46.807445031781555}
507,1382,{'latencia': 92.41768116472154}
507,721,{'latencia': 95.05084856240401}
507,1461,{'latencia': 67.16922642750227}
507,950,{'latencia': 10.240399020749647}
507,1213,{'latencia': 76.44566635829044}
507,759,{'latencia': 71.69311613345211}
507,1059,{'latencia': 70.31949348280659}
507,1353,{'latencia': 10.273755931636694}
507,614,{'latencia': 11.206321453787192}
507,1054,{'latencia': 75.22005847432804}
507,1484,{'latencia': 98.48806507762613}
507,737,{'latencia': 76.35704021397}
507,1224,{'latencia': 70.76241711243563}
507,1060,{'latencia': 23.955469189069994}
507,1467,{'latencia': 69.91873116553525}
507,879,{'latencia': 56.487493050591965}
507,902,{'latencia': 63.28811738682186}
507,896,{'latencia': 59.648073465006}
507,1065,{'latencia': 82.2520922478796}
507,1325,{'latencia': 28.549985311006367}
507,1064,{'latencia': 96.38807820364902}
507,591,{'latencia': 90.799984382634}
507,589,{'latencia': 51.952669754635565}
507,1448,{'latencia': 68.30283917953976}
507,1030,{'latencia': 60.10300616302271}
507,551,{'latencia': 99.41334154513653}
507,1179,{'latencia': 70.1842328551929}
507,1449,{'latencia': 44.50753208382012}
507,644,{'latencia': 95.30270106352725}
507,1455,{'latencia': 89.3684918382385}
507,931,{'latencia': 40.78252073974688}
507,1140,{'latencia': 65.24864354636412}
507,1280,{'latencia': 23.704742330054888}
507,1466,{'latencia': 71.61800407372601}
507,821,{'latencia': 13.141707882317128}
507,1356,{'latencia': 44.35522798159845}
507,1281,{'latencia': 12.774025282404363}
507,1158,{'latencia': 26.00416115831997}
507,1068,{'latencia': 21.221688242933755}
507,1282,{'latencia': 69.06277918496318}
507,910,{'latencia': 66.11397777897774}
507,1292,{'latencia': 43.699679788558704}
508,525,{'latencia': 54.44361580920114}
508,1240,{'latencia': 17.6067290740502}
508,533,{'latencia': 45.09064010647109}
508,723,{'latencia': 68.79596071811677}
508,867,{'latencia': 68.58162377662866}
508,1410,{'latencia': 43.07617415845417}
508,1255,{'latencia': 23.421777972455466}
508,1207,{'latencia': 98.80130780526945}
508,602,{'latencia': 47.54119552362352}
508,1403,{'latencia': 19.67909653035091}
508,1473,{'latencia': 85.57915088987596}
508,991,{'latencia': 24.959472038061623}
508,1295,{'latencia': 14.255940913318863}
508,1146,{'latencia': 66.45205987339763}
508,544,{'latencia': 9.316077913893665}
508,1239,{'latencia': 15.81297508110589}
508,1370,{'latencia': 43.680169881921344}
508,1094,{'latencia': 67.62384155300714}
508,1009,{'latencia': 60.195411052894976}
508,1096,{'latencia': 79.50629565165347}
508,986,{'latencia': 95.93952418939756}
508,719,{'latencia': 18.345520358230246}
508,1180,{'latencia': 72.20150288330724}
508,742,{'latencia': 16.72470873211665}
508,1298,{'latencia': 63.37202721087661}
508,1179,{'latencia': 96.82106068282826}
508,992,{'latencia': 50.753025371742936}
508,1202,{'latencia': 99.84730796929935}
508,1287,{'latencia': 56.62617702543673}
508,1277,{'latencia': 63.064521327097744}
508,789,{'latencia': 85.40594646861473}
508,772,{'latencia': 38.094619749247514}
508,1455,{'latencia': 21.472851455639802}
508,974,{'latencia': 15.598442885350234}
508,967,{'latencia': 50.179837862242714}
508,1452,{'latencia': 20.300244020985676}
508,1323,{'latencia': 24.92775459429334}
508,1352,{'latencia': 85.35417542958825}
508,1443,{'latencia': 25.653674074533694}
508,642,{'latencia': 68.56515114565562}
508,1465,{'latencia': 43.67983967953636}
508,984,{'latencia': 16.639432417271237}
508,1134,{'latencia': 42.71208895856399}
508,1192,{'latencia': 8.898366647362355}
508,877,{'latencia': 56.26929189441577}
509,1253,{'latencia': 2.792158434614524}
509,829,{'latencia': 28.48854412601245}
509,631,{'latencia': 38.39164931995935}
509,1279,{'latencia': 22.487065313125925}
509,1208,{'latencia': 76.11101731373506}
509,699,{'latencia': 18.38067154784175}
509,1475,{'latencia': 94.82262115820915}
509,1118,{'latencia': 38.80487030628733}
509,983,{'latencia': 61.795087965910874}
509,1387,{'latencia': 80.23496033400188}
509,824,{'latencia': 17.779793441116393}
509,636,{'latencia': 75.64389619557431}
509,1384,{'latencia': 13.286878404850015}
509,1097,{'latencia': 41.600798025152656}
509,1147,{'latencia': 1.4454006126203747}
509,730,{'latencia': 51.8256475150587}
509,1327,{'latencia': 40.24446517328831}
509,1000,{'latencia': 55.59598396161453}
509,1211,{'latencia': 35.85476408709617}
509,567,{'latencia': 45.578530873247004}
509,736,{'latencia': 36.70988053221614}
509,827,{'latencia': 21.925418313636012}
509,623,{'latencia': 7.339639732000026}
509,954,{'latencia': 61.735726342058776}
509,958,{'latencia': 11.587756225149644}
509,1031,{'latencia': 69.89386661144106}
509,1282,{'latencia': 7.726293208659692}
509,1454,{'latencia': 44.19788630679587}
509,1289,{'latencia': 44.348287476096374}
509,735,{'latencia': 49.513864681594505}
509,748,{'latencia': 82.40195213770986}
509,1256,{'latencia': 19.797842839698482}
509,766,{'latencia': 12.853751186909255}
509,952,{'latencia': 20.28232069257629}
509,957,{'latencia': 96.98049065362306}
509,1048,{'latencia': 75.97110890279708}
509,1061,{'latencia': 62.47150992784058}
509,882,{'latencia': 63.95993465301831}
509,626,{'latencia': 66.8715574698852}
509,1229,{'latencia': 14.867870220104539}
509,1083,{'latencia': 48.07898751874722}
509,999,{'latencia': 40.468032256401365}
509,750,{'latencia': 79.46779820882577}
509,1199,{'latencia': 84.0061128906688}
509,1162,{'latencia': 3.100291508054122}
509,747,{'latencia': 93.2250588415232}
509,1040,{'latencia': 6.6162884039539165}
509,1026,{'latencia': 94.38212573497592}
509,1267,{'latencia': 91.72096436868594}
509,1294,{'latencia': 30.62791410480206}
509,604,{'latencia': 1.552459388208209}
509,588,{'latencia': 31.604399994051896}
509,721,{'latencia': 2.4450415258166656}
509,1100,{'latencia': 93.48529602427404}
509,746,{'latencia': 31.504972948365104}
510,1211,{'latencia': 56.80576535330112}
510,907,{'latencia': 26.2051581747433}
510,1349,{'latencia': 27.06289501471769}
510,875,{'latencia': 82.0580782018034}
510,1322,{'latencia': 98.53270700946813}
510,1313,{'latencia': 48.65456950666028}
510,1386,{'latencia': 34.24375165670306}
510,636,{'latencia': 57.21837698328374}
510,889,{'latencia': 84.00929036959435}
510,1282,{'latencia': 15.30272059033108}
510,1143,{'latencia': 60.12333197110279}
510,1004,{'latencia': 22.031362311081125}
510,916,{'latencia': 83.94080676423452}
510,629,{'latencia': 8.084235063185616}
510,1097,{'latencia': 64.98084340203388}
510,994,{'latencia': 32.39303877482433}
510,795,{'latencia': 7.684636277706907}
510,1271,{'latencia': 40.83386588694646}
510,1056,{'latencia': 18.659517221468292}
510,1218,{'latencia': 8.443021468223929}
510,940,{'latencia': 28.937644979034474}
510,1031,{'latencia': 51.143813578852274}
510,810,{'latencia': 69.6900467787511}
510,1083,{'latencia': 26.717990385163805}
510,1046,{'latencia': 1.2781303857820678}
510,1009,{'latencia': 20.168670351641303}
510,939,{'latencia': 86.77586959960287}
510,1266,{'latencia': 47.286839576888426}
510,906,{'latencia': 22.13640256011564}
510,1080,{'latencia': 49.814131121843154}
510,885,{'latencia': 83.91693184581315}
510,1254,{'latencia': 34.417692815196624}
510,710,{'latencia': 36.95394678130481}
510,988,{'latencia': 92.64281468022592}
510,552,{'latencia': 15.496983065854476}
510,1187,{'latencia': 92.98693880273295}
510,831,{'latencia': 84.75110139900079}
510,731,{'latencia': 83.1746640172927}
510,1429,{'latencia': 93.7959599920415}
510,587,{'latencia': 55.33426061683}
510,1236,{'latencia': 55.843210790590554}
511,647,{'latencia': 72.03242423443051}
511,703,{'latencia': 63.54479946528013}
511,1016,{'latencia': 41.50823671889636}
511,1271,{'latencia': 54.50875528926178}
511,613,{'latencia': 53.43435587433446}
511,790,{'latencia': 88.66426683782781}
511,860,{'latencia': 22.81082091870671}
511,854,{'latencia': 7.49045079960153}
511,996,{'latencia': 47.54407710122364}
511,1303,{'latencia': 53.24340604438199}
511,653,{'latencia': 98.24140864832228}
511,1333,{'latencia': 31.871427024783188}
511,765,{'latencia': 89.71902301618744}
511,801,{'latencia': 12.889010539579335}
511,758,{'latencia': 50.343716447513955}
511,992,{'latencia': 50.32974349284903}
511,735,{'latencia': 92.75721485315275}
511,1068,{'latencia': 26.573207188117273}
511,840,{'latencia': 21.317008625457508}
511,1266,{'latencia': 31.318424895111495}
511,1031,{'latencia': 49.85500754997161}
511,851,{'latencia': 38.912976553423086}
511,644,{'latencia': 66.70439348200516}
511,729,{'latencia': 32.28045367291312}
511,1380,{'latencia': 45.3406306213291}
511,844,{'latencia': 13.207011761193087}
511,1251,{'latencia': 12.009355289374893}
511,1384,{'latencia': 47.879818539902594}
511,1086,{'latencia': 26.08585651125182}
511,1400,{'latencia': 20.899415760292467}
511,1344,{'latencia': 3.257768868393906}
511,571,{'latencia': 60.03399896098679}
511,514,{'latencia': 85.53817405253521}
511,888,{'latencia': 79.42145433503721}
511,1452,{'latencia': 54.882138607931736}
511,923,{'latencia': 15.609720667446688}
511,1488,{'latencia': 3.727945637789054}
511,1401,{'latencia': 16.56753097027604}
511,857,{'latencia': 37.88490237739415}
511,1459,{'latencia': 72.81629130660315}
511,1391,{'latencia': 74.05012014791286}
511,1388,{'latencia': 77.08187401644867}
511,1211,{'latencia': 76.89166374329419}
511,1237,{'latencia': 3.179747944985037}
511,928,{'latencia': 99.47344592687858}
511,682,{'latencia': 62.40407612395215}
511,803,{'latencia': 89.76061193483093}
511,1353,{'latencia': 12.18443169322941}
511,1418,{'latencia': 30.20100459201658}
511,1472,{'latencia': 6.289200951301795}
511,1118,{'latencia': 48.77732331136142}
511,720,{'latencia': 20.111875797556873}
511,1216,{'latencia': 32.052683379145776}
511,1404,{'latencia': 96.61971160450456}
511,544,{'latencia': 9.022055217835364}
511,1161,{'latencia': 62.093516985375565}
511,983,{'latencia': 32.352180863032714}
511,747,{'latencia': 63.85932165648961}
511,683,{'latencia': 76.3011956096623}
511,1082,{'latencia': 67.79997732984019}
512,1103,{'latencia': 32.610067152716084}
512,1142,{'latencia': 82.77849195056794}
512,740,{'latencia': 60.85053982975368}
512,1058,{'latencia': 29.247383290699716}
512,662,{'latencia': 89.2794528611449}
512,1459,{'latencia': 81.89642408065232}
512,732,{'latencia': 69.44746493338401}
512,613,{'latencia': 39.814279881155876}
512,1221,{'latencia': 34.413077599086066}
512,1295,{'latencia': 96.10585718713027}
512,1077,{'latencia': 71.54332020985244}
512,663,{'latencia': 7.160158028226074}
512,1189,{'latencia': 52.7022303274389}
512,584,{'latencia': 78.63961027829912}
512,936,{'latencia': 78.62434997336561}
512,685,{'latencia': 39.052853078886926}
512,711,{'latencia': 40.299238172325055}
512,1156,{'latencia': 79.88610048960398}
512,614,{'latencia': 26.632199691167994}
512,811,{'latencia': 43.46997429938731}
512,1411,{'latencia': 88.27467844182351}
512,1474,{'latencia': 81.50773387069077}
512,1416,{'latencia': 99.91548956298507}
512,1387,{'latencia': 31.584420397310378}
512,676,{'latencia': 31.49817228394576}
512,818,{'latencia': 77.39602579593469}
512,1385,{'latencia': 89.12662241246856}
512,1105,{'latencia': 36.24669783781073}
512,814,{'latencia': 80.60352844426127}
512,1177,{'latencia': 38.73975873382086}
